Freq(Hz),S12(DB),S12(DEG)
1500000000,-52.969818,66.558815
1502500000,-54.191418,-19.086027
1505000000,-52.437641,-131.91266
1507500000,-53.243259,-150.56555
1510000000,-48.402016,155.46747
1512500000,-49.205826,125.27556
1515000000,-51.032219,78.641098
1517500000,-55.404049,94.174294
1520000000,-52.524071,134.76505
1522500000,-47.504547,120.55702
1525000000,-42.835663,90.161179
1527500000,-41.170471,36.192169
1530000000,-47.881851,-2.1972814
1532500000,-48.577602,20.067251
1535000000,-48.791809,17.468637
1537500000,-46.895966,5.874404
1540000000,-44.022064,-13.154323
1542500000,-45.934124,-31.415995
1545000000,-45.472103,-32.581928
1547500000,-42.787304,-36.561916
1550000000,-40.452904,-71.961456
1552500000,-41.891705,-93.615189
1555000000,-42.760654,-121.65614
1557500000,-46.992031,-117.65307
1560000000,-44.046764,-121.93147
1562500000,-43.24136,-121.2228
1565000000,-42.038773,-159.32414
1567500000,-46.435623,-171.52257
1570000000,-44.551861,-168.32312
1572500000,-46.12928,-175.37076
1575000000,-43.976803,-179.97818
1577500000,-43.937397,172.61459
1580000000,-42.798996,162.45474
1582500000,-41.355423,150.59145
1585000000,-41.558884,136.2964
1587500000,-41.586304,122.09582
1590000000,-40.054615,114.38762
1592500000,-39.201366,95.49292
1595000000,-39.165207,76.88282
1597500000,-39.673321,61.430824
1600000000,-40.9384,43.044674
1602500000,-44.035648,42.56245
1605000000,-40.229591,43.799252
1607500000,-39.001152,31.241268
1610000000,-39.539837,8.1939793
1612500000,-40.554867,-3.2714832
1615000000,-39.208775,-7.7843614
1617500000,-39.504959,-25.844683
1620000000,-39.701672,-40.942501
1622500000,-39.10722,-54.317814
1625000000,-42.386017,-75.549957
1627500000,-41.454224,-64.80658
1630000000,-40.516983,-79.221825
1632500000,-40.729313,-99.539207
1635000000,-40.962803,-111.83179
1637500000,-42.205109,-139.87968
1640000000,-45.571301,-135.26735
1642500000,-43.513947,-146.81865
1645000000,-45.868839,-179.9651
1647500000,-51.542084,-163.15392
1650000000,-49.984684,-137.67537
1652500000,-47.9977,-156.46039
1655000000,-47.278526,-152.22694
1657500000,-44.556019,-168.39426
1660000000,-45.175587,155.95717
1662500000,-46.956852,139.87576
1665000000,-49.276413,118.47328
1667500000,-52.198299,74.340172
1670000000,-54.413265,-90.931549
1672500000,-49.520004,-170.88789
1675000000,-50.374699,158.06912
1677500000,-48.515579,167.45406
1680000000,-48.515762,162.53117
1682500000,-43.418282,144.58145
1685000000,-43.432045,117.06763
1687500000,-43.419888,104.13506
1690000000,-41.105663,91.615173
1692500000,-40.550739,77.846771
1695000000,-38.301785,52.501881
1697500000,-38.566978,29.580839
1700000000,-38.264709,4.9424529
1702500000,-39.297108,-4.5900898
1705000000,-38.21405,-24.267515
1707500000,-38.540703,-42.993565
1710000000,-39.247868,-64.250282
1712500000,-40.826672,-67.524246
1715000000,-39.132874,-71.010857
1717500000,-37.468597,-91.529587
1720000000,-38.607616,-112.40414
1722500000,-38.409641,-124.50875
1725000000,-38.408905,-139.50381
1727500000,-37.892433,-156.16672
1730000000,-38.923618,-172.44615
1732500000,-38.535072,174.23506
1735000000,-39.233505,153.15286
1737500000,-38.716255,137.54683
1740000000,-39.862591,108.49693
1742500000,-42.2243,88.879768
1745000000,-43.415543,74.064743
1747500000,-43.738281,37.167503
1750000000,-46.517059,2.5930002
1752500000,-47.659248,-29.115791
1755000000,-45.771782,-75.722603
1757500000,-44.655693,-112.04328
1760000000,-42.939194,-146.16591
1762500000,-43.059341,175.15486
1765000000,-45.921406,167.65904
1767500000,-43.081421,160.04726
1770000000,-41.784477,145.96739
1772500000,-42.072105,130.61314
1775000000,-39.61314,119.663
1777500000,-39.355503,95.453598
1780000000,-38.891129,71.267502
1782500000,-41.705238,53.039146
1785000000,-41.517262,47.06694
1787500000,-42.276749,34.737892
1790000000,-42.877571,20.062767
1792500000,-45.284214,14.736186
1795000000,-43.286526,11.405007
1797500000,-42.468575,3.5268428
1800000000,-41.126102,-22.340275
1802500000,-43.207287,-48.70636
1805000000,-44.09024,-56.226997
1807500000,-44.771507,-76.222313
1810000000,-49.629505,-91.009659
1812500000,-47.623047,-68.805801
1815000000,-45.835907,-98.74585
1817500000,-48.394794,-124.46431
1820000000,-51.420025,-129.578
1822500000,-54.948261,-124.33966
1825000000,-52.790909,-118.29061
1827500000,-50.536911,-107.36834
1830000000,-50.19817,-134.72105
1832500000,-51.694511,-137.4556
1835000000,-49.048847,-130.49339
1837500000,-47.434326,-147.6853
1840000000,-48.324059,-148.75523
1842500000,-42.86837,-163.80472
1845000000,-41.766087,164.21596
1847500000,-42.638649,146.24611
1850000000,-42.798733,123.92538
1852500000,-45.220478,93.549164
1855000000,-48.166294,91.834038
1857500000,-51.396461,104.03499
1860000000,-49.516113,124.64308
1862500000,-44.667595,130.33098
1865000000,-41.59383,99.414658
1867500000,-41.855976,73.046478
1870000000,-43.068657,56.562698
1872500000,-44.580544,51.005363
1875000000,-44.225452,43.721062
1877500000,-43.853104,45.073997
1880000000,-41.570156,18.877781
1882500000,-44.962803,-11.103259
1885000000,-49.057243,21.721375
1887500000,-43.856983,11.5373
1890000000,-45.408325,2.8223722
1892500000,-43.664043,-9.6680851
1895000000,-44.561703,-13.730467
1897500000,-43.080044,-28.962885
1900000000,-45.234699,-31.968243
1902500000,-43.311058,-44.48959
1905000000,-44.043453,-51.362213
1907500000,-44.10606,-62.662746
1910000000,-42.933514,-56.008511
1912500000,-40.995945,-74.072296
1915000000,-40.987278,-100.42236
1917500000,-45.693859,-112.41655
1920000000,-43.366634,-96.839706
1922500000,-42.127457,-104.80548
1925000000,-39.808353,-117.35684
1927500000,-39.831612,-138.86055
1930000000,-40.106205,-149.19231
1932500000,-39.266335,-162.88846
1935000000,-38.880253,-178.59306
1937500000,-40.131573,160.33974
1940000000,-40.574097,154.03639
1942500000,-39.671696,147.0619
1945000000,-39.722317,123.89843
1947500000,-40.072895,121.60632
1950000000,-39.271065,105.37543
1952500000,-39.535328,84.215996
1955000000,-40.309998,70.800514
1957500000,-41.261684,54.817944
1960000000,-42.352207,50.878189
1962500000,-43.418777,42.84169
1965000000,-40.897068,35.205009
1967500000,-41.215954,10.055601
1970000000,-42.69593,-5.9117637
1972500000,-44.121574,-16.768173
1975000000,-45.390404,-30.992022
1977500000,-45.925148,-34.492275
1980000000,-50.756325,-42.170246
1982500000,-48.505726,-33.856121
1985000000,-51.966419,-35.314354
1987500000,-51.667343,-23.45797
1990000000,-46.41404,-24.85656
1992500000,-46.931751,-64.31781
1995000000,-49.479664,-37.484203
1997500000,-44.051167,-49.771458
2000000000,-45.367386,-71.604904
END

